id,estado,antiguedad,vivienda,plazo,edad,estadocivil,registros,trabajo,gastos,ingresos,activos,deuda,cantidad,precio
4231,bueno,0,propietario,60,50,soltero,no,fijo,35,120,0,0,1400,1430
20,bueno,1,padres,60,31,soltero,no,fijo,35,137,0,0,1250,1253
66,bueno,15,privado,60,43,casado,no,fijo,75,126,3000,0,1350,1360
3212,bueno,7,propietario,24,40,casado,no,fijo,60,123,5000,0,1000,2348
3275,bueno,10,propietario,60,31,soltero,no,fijo,35,80,2500,900,1100,1320
4020,bueno,17,otra,48,40,casado,no,fijo,60,117,6000,960,1200,1893
311,malo,1,alquila,60,36,casado,sí,fijo,85,99,0,0,1200,1275
1680,bueno,4,padres,36,27,soltero,no,fijo,35,70,0,0,700,975
2669,malo,11,propietario,60,45,casado,sí,fijo,105,235,2000,670,1400,2079
2758,bueno,0,padres,24,21,soltero,no,fijo,35,160,0,0,900,1681
366,malo,21,propietario,60,44,casado,no,fijo,90,105,1150,720,200,1078
694,bueno,16,propietario,48,36,casado,no,fijo,75,108,4000,0,500,1064
3802,bueno,14,propietario,36,34,casado,no,fijo,60,143,5000,0,1400,1939
3783,malo,3,alquila,60,44,separado,sí,fijo,60,150,0,0,1650,1772
2504,bueno,6,propietario,60,31,casado,no,fijo,45,131,4000,1600,600,1661
1683,malo,0,padres,60,20,soltero,no,fijo,35,120,5500,1200,1170,1362
609,bueno,9,alquila,60,34,casado,no,fijo,103,128,0,0,500,820
3157,bueno,15,propietario,60,48,separado,no,fijo,45,150,21000,0,1150,1579
2564,bueno,24,propietario,48,39,casado,no,fijo,75,110,3000,0,1150,1379
1700,bueno,0,propietario,48,26,soltero,no,fijo,35,101,2000,0,1000,1300
3233,bueno,25,propietario,60,53,divorciado,sí,fijo,35,NA,40000,500,1200,1550
1560,bueno,8,alquila,36,33,casado,no,fijo,78,175,0,0,1000,1187
1958,bueno,10,propietario,12,48,casado,no,fijo,75,165,4000,0,300,850
2,bueno,17,alquila,60,58,viudo,no,fijo,48,131,0,0,1000,1658
737,bueno,20,propietario,18,62,casado,no,fijo,60,125,5000,0,500,1150
1377,bueno,11,padres,36,29,soltero,no,fijo,35,64,0,0,600,1314
3037,bueno,10,padres,36,50,separado,no,fijo,35,86,0,0,700,1473
2931,malo,4,privado,60,43,casado,sí,fijo,45,109,0,0,1050,1530
2358,malo,0,propietario,60,23,casado,no,fijo,45,120,4000,1000,1200,1476
1664,malo,2,otra,48,29,casado,no,fijo,75,96,6000,3000,1200,1521
1491,bueno,11,propietario,36,26,casado,no,fijo,45,137,6000,0,1000,1264
1596,bueno,15,propietario,36,35,casado,no,fijo,60,146,3500,0,1600,2122
2300,bueno,21,otra,60,45,viudo,no,fijo,45,110,0,0,650,1584
434,bueno,0,alquila,60,25,soltero,no,fijo,51,155,0,0,800,1201
3985,bueno,15,propietario,36,43,casado,sí,fijo,60,105,5000,0,400,1631
2053,bueno,11,propietario,36,55,divorciado,no,fijo,35,182,2000,0,500,1135
4320,malo,25,otra,48,50,separado,sí,fijo,35,89,0,0,800,2300
397,bueno,10,propietario,48,37,divorciado,no,fijo,35,87,3500,450,500,1155
3281,bueno,25,alquila,60,52,casado,no,fijo,61,163,5000,900,1650,1683
3631,bueno,32,propietario,48,46,casado,no,fijo,45,150,8000,0,1000,1093
3324,bueno,20,propietario,60,48,casado,no,fijo,45,178,25000,700,800,1150
2819,malo,4,padres,60,26,soltero,no,fijo,35,52,0,0,1050,1372
2236,bueno,17,propietario,60,57,casado,no,fijo,60,106,4000,0,870,979
3389,bueno,15,alquila,48,33,casado,no,fijo,78,179,0,0,1150,1661
212,bueno,23,propietario,24,46,casado,no,fijo,75,130,4000,0,400,1369
423,bueno,2,padres,48,30,casado,no,fijo,60,180,0,0,1350,1770
2312,malo,14,alquila,36,43,casado,sí,fijo,96,212,0,0,600,750
859,bueno,13,propietario,60,34,casado,no,fijo,45,186,3000,0,1900,2600
3296,bueno,17,propietario,24,36,casado,no,fijo,45,115,300,0,600,1642
2883,bueno,10,alquila,48,39,casado,no,fijo,51,163,0,0,880,1345
3976,bueno,16,propietario,36,40,casado,no,fijo,60,160,4000,0,1300,2305
4379,malo,5,propietario,60,49,casado,sí,fijo,75,148,3000,200,1500,1657
1917,bueno,1,alquila,36,27,casado,no,fijo,55,100,0,0,1000,1300
504,bueno,0,alquila,48,35,casado,no,fijo,66,206,0,0,1500,1683
1829,malo,10,padres,60,30,separado,sí,fijo,35,66,0,0,280,855
2180,bueno,20,privado,36,46,casado,no,fijo,60,150,2000,0,910,1128
1143,malo,14,privado,60,33,casado,sí,fijo,90,77,3400,0,1500,1813
659,bueno,20,alquila,36,39,casado,no,fijo,91,158,0,0,380,580
1661,bueno,4,propietario,60,33,casado,no,fijo,75,128,3500,100,400,1244
415,bueno,3,propietario,24,51,casado,no,fijo,45,223,20000,0,1400,1581
2743,bueno,0,padres,48,26,soltero,no,fijo,35,75,0,0,850,1400
2853,bueno,14,propietario,60,43,casado,no,fijo,45,103,4000,0,950,1206
3561,bueno,4,propietario,36,26,casado,no,fijo,35,100,6500,3900,500,500
1330,bueno,20,propietario,36,47,casado,no,fijo,75,203,4000,0,1050,1258
2084,malo,1,padres,60,24,soltero,no,fijo,35,70,0,0,1750,1750
2079,malo,20,propietario,48,51,casado,sí,fijo,45,213,5000,1000,1100,1376
3956,bueno,14,padres,60,32,casado,sí,fijo,35,140,0,0,1150,1273
3089,bueno,1,padres,36,23,soltero,no,fijo,35,95,0,0,1000,1639
1548,bueno,5,padres,48,22,soltero,no,fijo,35,75,27000,0,1300,1495
2299,bueno,10,propietario,60,41,casado,no,fijo,75,187,2500,0,1150,1250
2823,bueno,5,padres,12,43,casado,no,fijo,105,265,0,0,500,1114
382,bueno,4,alquila,48,27,casado,no,fijo,58,125,0,0,1200,1580
1465,bueno,14,propietario,60,45,casado,no,fijo,120,250,18000,0,450,911
1148,bueno,11,propietario,18,37,casado,no,fijo,45,115,20000,0,600,1200
3575,bueno,17,propietario,60,44,casado,no,fijo,45,116,3000,0,800,1654
2118,malo,2,alquila,36,35,soltero,no,fijo,47,120,0,0,900,1200
416,bueno,7,alquila,60,31,casado,no,fijo,67,70,0,0,790,1072
542,bueno,7,propietario,60,24,casado,no,fijo,45,106,2500,0,1200,1258
1918,bueno,13,propietario,36,51,casado,sí,fijo,45,382,5000,1000,1400,2438
687,bueno,4,alquila,60,24,casado,no,fijo,52,70,0,0,1000,1315
2704,bueno,13,privado,48,36,casado,no,fijo,75,81,4750,0,1200,1385
2002,bueno,5,alquila,60,39,casado,no,fijo,93,178,0,0,1100,1338
388,bueno,20,padres,60,36,casado,no,fijo,60,121,0,0,850,935
1481,bueno,18,propietario,60,36,casado,no,fijo,45,85,3000,0,1500,1856
966,bueno,8,propietario,60,29,viudo,no,fijo,35,79,4000,0,850,950
2376,bueno,1,padres,60,24,soltero,no,fijo,35,90,0,0,800,994
3379,bueno,3,propietario,48,29,soltero,no,fijo,35,76,4000,1500,800,1500
1768,bueno,5,alquila,36,27,casado,no,fijo,57,120,0,0,560,1163
1446,bueno,1,propietario,36,30,casado,no,fijo,45,120,3000,1100,1750,2245
289,bueno,12,propietario,60,28,casado,no,fijo,45,141,6000,400,1100,1544
165,bueno,20,alquila,48,59,casado,no,fijo,57,120,0,0,800,1298
3518,bueno,15,privado,60,33,soltero,no,fijo,35,163,5000,0,1000,2244
2718,bueno,32,propietario,36,53,casado,no,fijo,35,100,4000,0,475,550
2391,bueno,22,propietario,36,45,casado,no,fijo,75,250,10000,0,500,1026
3358,bueno,26,alquila,36,61,casado,no,fijo,56,109,0,0,400,425
4011,bueno,3,privado,60,27,casado,no,fijo,35,215,5000,2800,1500,1682
24,bueno,27,alquila,60,41,casado,no,fijo,74,140,0,0,950,1497
1144,malo,4,padres,36,27,separado,sí,fijo,35,110,0,0,300,550
1708,bueno,25,propietario,48,55,casado,no,fijo,60,139,5000,0,1000,1300
4245,bueno,14,propietario,18,29,casado,no,fijo,35,165,6000,2500,600,1370
2590,bueno,30,otra,48,50,casado,no,fijo,45,220,0,0,600,900
888,bueno,30,propietario,60,62,casado,no,fijo,60,150,3200,400,800,1314
1137,bueno,2,propietario,60,24,casado,no,fijo,60,243,2500,1980,1250,1451
1138,bueno,2,alquila,60,26,casado,sí,fijo,70,98,0,0,1100,1240
3025,malo,0,padres,36,23,soltero,no,fijo,35,200,0,0,1100,2095
1820,bueno,18,otra,60,43,casado,no,fijo,75,160,0,0,2000,2240
1626,bueno,14,alquila,48,29,casado,no,fijo,52,70,0,0,800,1210
2518,bueno,8,propietario,36,35,casado,sí,fijo,45,213,6000,0,1700,2450
686,bueno,4,padres,24,27,soltero,no,fijo,35,110,0,0,370,525
3658,bueno,8,propietario,60,42,soltero,no,fijo,35,96,2500,0,1500,1520
1252,bueno,11,padres,60,27,casado,no,fijo,60,150,2500,0,1100,1129
3430,bueno,8,privado,60,32,casado,no,fijo,35,95,2500,480,950,1350
4310,bueno,26,alquila,60,40,casado,no,fijo,47,118,0,0,1260,1450
2842,malo,5,privado,72,29,casado,no,fijo,45,92,1500,850,1450,1516
1302,malo,2,padres,36,24,soltero,no,fijo,35,90,0,0,1000,1150
1686,bueno,17,padres,36,43,casado,no,fijo,75,200,0,0,1000,2355
2865,bueno,6,ignorar,24,37,casado,no,fijo,75,466,10000,800,1678,1678
3010,bueno,11,propietario,36,40,casado,no,fijo,45,203,8000,4000,900,1674
769,bueno,3,propietario,36,40,casado,no,fijo,75,125,3500,0,800,1200
3557,malo,12,alquila,60,30,soltero,sí,fijo,44,86,0,0,1300,1380
1654,bueno,9,propietario,48,23,soltero,no,fijo,35,123,7500,0,800,1111
3649,malo,11,propietario,48,36,casado,sí,fijo,35,81,5000,2000,570,1177
3696,bueno,1,alquila,36,46,casado,no,fijo,57,119,0,0,600,800
4357,bueno,12,propietario,36,55,casado,no,fijo,45,104,5000,0,275,575
2336,bueno,10,alquila,36,31,casado,no,fijo,61,164,5000,0,1000,1440
341,bueno,25,propietario,60,42,casado,no,fijo,60,133,9500,0,1500,1617
2563,bueno,2,propietario,60,23,soltero,no,fijo,35,150,3000,0,2000,4904
235,bueno,2,alquila,48,25,casado,no,fijo,57,117,0,0,800,2251
1778,bueno,8,propietario,48,63,casado,no,fijo,45,107,8000,0,600,790
527,bueno,14,propietario,60,41,casado,no,fijo,60,100,6000,0,450,1377
1510,bueno,2,propietario,48,32,casado,no,fijo,75,139,2000,80,460,1589
1556,malo,9,otra,60,35,casado,no,fijo,60,70,0,0,1500,1562
3359,malo,2,otra,60,22,casado,sí,fijo,60,125,0,0,1100,1281
4243,bueno,6,propietario,36,36,casado,no,fijo,60,73,3500,0,475,675
1527,malo,8,alquila,60,28,casado,no,fijo,53,177,0,0,1900,2530
215,bueno,15,padres,60,31,casado,no,fijo,45,140,0,0,1200,1637
691,bueno,6,padres,60,27,soltero,no,fijo,35,130,0,0,1600,1900
2401,bueno,17,otra,60,46,casado,no,fijo,75,155,0,0,2000,2086
914,malo,1,alquila,48,47,casado,no,fijo,74,140,0,0,2000,2201
3846,bueno,3,propietario,36,37,casado,no,fijo,60,55,0,0,1500,2315
1206,bueno,13,alquila,60,36,casado,no,fijo,79,191,4000,700,1000,1209
1625,bueno,6,alquila,36,24,casado,no,fijo,66,213,0,0,1000,1064
741,bueno,6,propietario,36,34,casado,sí,fijo,60,148,9000,4090,500,1600
2030,bueno,2,propietario,60,45,casado,no,fijo,75,165,3000,0,900,1500
2975,bueno,13,propietario,60,43,casado,no,fijo,45,123,3500,0,1600,1805
1104,bueno,5,alquila,48,31,casado,no,fijo,70,247,0,0,900,1039
4008,malo,5,alquila,60,37,casado,no,fijo,77,318,5000,0,1750,2953
2839,bueno,5,propietario,60,40,casado,sí,fijo,60,134,3500,0,1200,1291
124,bueno,18,alquila,60,54,casado,no,fijo,66,214,0,0,1300,1307
8,bueno,9,padres,12,27,soltero,no,fijo,35,80,0,0,200,1093
1631,bueno,12,alquila,60,38,casado,no,fijo,96,205,3500,0,1400,1742
3524,bueno,14,padres,24,28,casado,no,fijo,45,192,0,0,1000,1736
3936,bueno,6,otra,48,35,casado,no,fijo,60,79,15000,0,2000,2504
3164,bueno,1,alquila,36,30,soltero,no,fijo,49,141,0,0,700,850
305,bueno,2,propietario,60,47,casado,no,fijo,90,86,4500,0,1200,1497
1843,bueno,20,propietario,36,35,casado,no,fijo,75,175,12000,0,1500,1700
189,bueno,4,alquila,12,33,casado,no,fijo,78,183,0,0,600,1600
3953,bueno,21,propietario,60,40,casado,sí,fijo,60,144,6500,0,2000,2230
1179,malo,2,privado,60,28,casado,sí,fijo,75,166,6000,0,1500,1599
3322,malo,1,propietario,24,56,casado,sí,fijo,45,151,7500,0,800,1300
162,bueno,14,privado,48,36,casado,no,fijo,75,155,3500,200,1100,1250
3339,bueno,5,alquila,48,31,soltero,sí,fijo,47,120,0,0,900,1492
4447,bueno,6,propietario,48,52,casado,no,fijo,45,190,3500,0,1500,1905
790,bueno,20,otra,60,39,casado,no,fijo,60,119,0,0,1300,1639
639,bueno,15,padres,36,39,soltero,no,fijo,60,120,0,0,900,900
3470,bueno,1,alquila,36,36,separado,no,fijo,65,200,0,0,900,1200
1237,bueno,18,propietario,60,42,casado,no,fijo,75,111,2500,0,1150,1640
3457,bueno,0,alquila,60,30,casado,no,fijo,70,100,2000,0,1150,1265
3982,bueno,3,padres,48,29,separado,no,fijo,35,108,0,0,900,1263
4258,bueno,22,padres,24,51,casado,no,fijo,45,201,0,0,800,1385
628,bueno,25,propietario,48,49,casado,no,fijo,60,150,6000,0,650,1265
2052,bueno,0,privado,36,60,casado,no,fijo,60,140,3000,0,1000,2050
2462,bueno,0,padres,36,23,soltero,no,fijo,35,70,0,0,900,1210
164,bueno,22,alquila,36,60,casado,no,fijo,60,149,0,0,200,280
2188,bueno,0,propietario,48,31,casado,no,fijo,75,178,5000,0,1100,1487
2031,bueno,1,padres,30,22,soltero,no,fijo,35,111,0,0,775,1100
821,malo,4,alquila,36,38,casado,sí,fijo,60,145,0,0,650,1000
3750,bueno,14,alquila,60,41,casado,no,fijo,53,181,0,0,1150,2497
3404,bueno,12,alquila,36,31,casado,sí,fijo,73,131,0,0,200,200
2943,bueno,1,alquila,60,29,casado,no,fijo,59,142,0,0,700,1344
4257,malo,2,propietario,60,32,casado,no,fijo,60,182,3000,350,1300,1662
551,bueno,12,propietario,24,36,casado,no,fijo,60,243,6000,0,600,1376
3950,bueno,5,propietario,60,36,casado,sí,fijo,35,205,9000,1500,1050,1168
1012,malo,1,otra,60,36,casado,no,fijo,60,101,0,0,850,1098
2356,bueno,20,propietario,60,41,casado,no,fijo,75,186,8000,50,900,1700
2382,malo,2,alquila,36,23,soltero,no,fijo,43,79,0,0,900,1000
220,bueno,10,otra,60,36,casado,no,fijo,90,172,3000,0,1100,1100
1211,bueno,3,otra,60,55,casado,no,fijo,45,45,0,0,600,864
3124,bueno,4,alquila,60,29,casado,sí,fijo,59,142,1000,0,1250,1267
3261,bueno,10,propietario,36,59,casado,no,fijo,75,120,3000,0,250,850
2664,bueno,15,propietario,60,33,casado,no,fijo,45,90,3000,0,1200,1323
3148,bueno,15,propietario,24,39,casado,no,fijo,60,180,4500,0,590,1793
2154,bueno,1,padres,60,41,casado,sí,fijo,75,251,0,0,1450,2009
3573,bueno,38,propietario,24,56,casado,sí,fijo,75,98,7000,0,300,1308
2357,malo,3,padres,60,41,soltero,sí,fijo,35,90,0,0,949,949
365,bueno,6,propietario,60,27,soltero,no,fijo,35,208,6000,3300,1500,1559
2265,bueno,12,propietario,60,50,casado,no,fijo,60,100,8000,0,1050,1657
2377,bueno,25,propietario,48,51,casado,no,fijo,75,156,3000,0,700,1172
2858,bueno,0,padres,60,24,soltero,no,fijo,35,148,12000,0,1150,1275
499,bueno,5,padres,60,28,soltero,no,fijo,35,70,0,0,900,1492
1735,bueno,10,alquila,60,28,casado,no,fijo,78,325,18,3000,2250,2250
1178,bueno,30,propietario,36,53,casado,no,fijo,75,165,5000,0,900,900
4226,bueno,20,propietario,36,51,casado,no,fijo,45,90,3500,0,675,775
820,bueno,13,propietario,60,30,casado,no,fijo,45,210,14000,0,1100,1224
1826,malo,2,privado,60,32,casado,sí,fijo,75,142,4000,0,1300,1566
668,bueno,35,otra,60,63,viudo,no,fijo,35,190,0,0,750,1138
4239,bueno,0,alquila,60,21,soltero,no,fijo,47,120,0,0,1400,1550
779,bueno,18,propietario,60,49,casado,no,fijo,90,110,5200,600,1350,1557
569,bueno,16,propietario,48,50,casado,no,fijo,90,175,21500,1950,1100,1639
1082,bueno,5,alquila,24,31,casado,no,fijo,84,90,0,0,400,2230
1497,bueno,28,propietario,24,45,casado,no,fijo,75,164,5000,0,600,1190
472,bueno,10,propietario,54,47,casado,no,fijo,60,105,3000,0,850,911
445,bueno,11,propietario,60,28,casado,no,fijo,45,78,4000,0,850,978
3298,bueno,6,padres,48,38,divorciado,no,fijo,35,98,0,0,500,580
1825,bueno,5,propietario,60,35,casado,no,fijo,75,185,5000,1500,1350,1553
2033,bueno,3,privado,36,20,casado,no,fijo,45,50,1500,100,1000,1387
563,bueno,7,propietario,12,36,casado,no,fijo,90,125,20000,0,375,724
4054,bueno,2,otra,48,25,soltero,no,fijo,35,142,0,0,1000,1440
4386,bueno,7,propietario,60,28,casado,no,fijo,45,88,30000,0,2500,3415
2989,malo,0,alquila,60,38,casado,no,fijo,67,69,0,0,1200,1497
3568,malo,3,padres,60,27,soltero,sí,fijo,35,117,0,0,1500,2190
2036,bueno,12,alquila,18,27,casado,no,fijo,67,68,0,0,100,675
837,bueno,25,propietario,36,58,casado,no,fijo,45,128,30000,0,1500,1750
2273,bueno,11,alquila,24,26,soltero,no,fijo,59,137,2500,0,350,1158
844,bueno,24,otra,36,51,casado,no,fijo,45,105,0,0,625,625
1368,bueno,10,propietario,48,44,casado,no,fijo,75,450,12000,0,1030,1128
4250,bueno,12,propietario,60,40,casado,sí,fijo,45,110,11500,1750,800,1594
3760,bueno,3,padres,60,24,soltero,no,fijo,35,100,0,0,1500,2100
1198,bueno,4,alquila,60,27,soltero,no,fijo,43,76,0,0,650,1070
1215,bueno,7,propietario,60,36,casado,no,fijo,60,122,3000,0,750,850
3480,bueno,31,alquila,60,59,casado,no,fijo,53,80,0,0,1050,1182
1014,bueno,0,propietario,48,22,soltero,no,fijo,35,152,4000,0,1210,1325
4317,bueno,6,padres,36,23,soltero,no,fijo,35,79,6000,0,550,652
1785,bueno,7,privado,60,29,casado,no,fijo,60,51,3500,500,1000,1290
3819,malo,1,propietario,48,20,soltero,no,fijo,35,53,2000,1600,1100,1100
4045,bueno,14,alquila,36,47,casado,no,fijo,73,125,6500,0,600,825
4107,bueno,16,padres,36,45,soltero,no,fijo,35,76,0,0,500,1210
2372,bueno,4,padres,60,23,soltero,no,fijo,35,80,10000,0,1000,1559
2599,malo,1,padres,60,19,soltero,no,fijo,45,128,9500,2800,1300,1540
3801,bueno,10,propietario,60,26,casado,no,fijo,45,135,5000,3700,1600,1767
4285,bueno,6,alquila,36,36,casado,sí,fijo,56,208,0,0,600,1432
2770,bueno,30,propietario,60,54,casado,no,fijo,60,150,15000,0,1000,1388
4196,bueno,8,otra,30,40,casado,no,fijo,45,148,0,0,850,1370
2944,bueno,5,privado,36,32,casado,no,fijo,75,101,40000,0,1400,1444
2655,bueno,1,propietario,60,49,casado,no,fijo,105,531,47000,0,1400,1601
323,malo,1,padres,60,23,soltero,no,fijo,35,90,0,0,1100,1107
1476,malo,1,propietario,60,52,soltero,no,fijo,35,150,6000,0,1580,1756
3395,bueno,4,propietario,60,35,casado,no,fijo,35,85,5500,900,1500,1810
682,malo,1,alquila,60,24,casado,no,fijo,52,70,0,0,1200,1360
49,malo,2,alquila,36,27,separado,no,fijo,48,128,0,0,450,545
772,bueno,14,otra,60,41,casado,sí,fijo,75,131,0,0,1200,1200
4415,bueno,5,alquila,60,50,casado,no,fijo,53,77,0,0,700,1493
3290,bueno,8,alquila,36,61,soltero,no,fijo,42,72,0,0,325,450
843,bueno,4,propietario,60,41,casado,no,fijo,90,250,10000,2000,800,916
958,bueno,2,privado,48,26,soltero,no,fijo,35,133,3000,0,1000,1114
1008,malo,3,otra,36,40,casado,sí,fijo,75,176,0,0,950,1150
3795,bueno,18,privado,60,49,casado,no,fijo,60,140,4000,0,1050,1097
4244,bueno,7,alquila,60,34,casado,no,fijo,48,130,0,0,1150,1549
2453,malo,1,propietario,60,40,casado,no,fijo,45,NA,3000,180,1700,1777
3077,malo,0,propietario,48,42,separado,sí,fijo,60,119,15000,0,800,800
3317,bueno,3,propietario,60,42,casado,no,fijo,60,143,5000,0,850,1059
3971,bueno,17,propietario,48,46,casado,no,fijo,35,128,4000,0,1400,1718
513,bueno,4,propietario,60,23,casado,no,fijo,45,80,4000,0,1100,1306
3228,malo,5,alquila,60,36,casado,sí,fijo,66,61,0,0,1100,1243
725,bueno,14,propietario,60,51,casado,no,fijo,90,150,3500,0,950,957
3582,bueno,14,alquila,60,38,casado,no,fijo,75,146,0,0,1350,1413
4116,malo,7,otra,60,35,casado,sí,fijo,45,120,0,0,1400,1715
2586,bueno,43,otra,24,60,casado,no,fijo,60,185,0,0,319,1669
2155,bueno,2,alquila,36,29,casado,no,fijo,88,130,0,0,500,600
1277,bueno,3,alquila,36,34,soltero,no,fijo,41,63,30000,0,625,921
3873,bueno,20,propietario,36,37,casado,sí,fijo,60,150,3500,0,450,950
3326,malo,2,propietario,36,54,soltero,sí,fijo,35,352,30000,0,750,1061
2370,bueno,10,alquila,48,28,casado,no,fijo,56,108,0,0,1100,1684
3602,bueno,15,alquila,36,36,casado,no,fijo,60,145,0,0,900,1621
3066,bueno,23,propietario,48,45,casado,no,fijo,90,298,10000,3500,500,1111
226,bueno,1,propietario,36,27,soltero,no,fijo,35,208,9000,0,1000,1651
1449,bueno,25,otra,60,50,casado,no,fijo,90,230,0,0,800,860
701,malo,20,alquila,60,49,casado,no,fijo,85,100,0,0,1420,1586
227,bueno,10,propietario,30,26,casado,no,fijo,75,145,1434,0,300,1542
2517,bueno,5,padres,30,24,casado,no,fijo,35,120,0,0,700,1804
1487,bueno,2,propietario,60,40,casado,no,fijo,90,161,8000,470,1200,1670
4412,bueno,0,padres,48,21,soltero,sí,fijo,35,140,0,0,1350,1566
1262,bueno,15,padres,48,40,soltero,no,fijo,35,150,0,0,1000,1399
923,bueno,1,alquila,60,22,soltero,no,fijo,45,95,0,0,1250,1571
4177,bueno,0,padres,60,24,soltero,sí,fijo,35,241,0,0,1100,1600
4388,bueno,3,propietario,48,26,casado,no,fijo,35,92,5000,0,600,1550
2153,bueno,27,propietario,36,46,casado,sí,fijo,60,260,15000,8000,690,1242
167,bueno,23,propietario,12,37,casado,no,fijo,45,165,5000,0,900,1694
110,malo,13,padres,36,33,soltero,no,fijo,35,109,0,0,350,350
1894,bueno,6,alquila,60,29,soltero,no,fijo,45,95,2500,0,1250,1490
4450,malo,1,alquila,60,39,casado,no,fijo,69,92,0,0,900,1020
2895,bueno,20,propietario,60,36,casado,no,fijo,45,218,5000,2500,1600,2478
2388,bueno,7,privado,60,24,soltero,no,fijo,35,187,4000,2400,1400,1480
4062,malo,2,propietario,60,44,casado,no,fijo,60,88,2000,0,1450,1452
1704,bueno,3,propietario,60,27,casado,no,fijo,75,122,4000,0,1400,1702
1919,bueno,3,padres,60,30,soltero,no,fijo,35,86,0,0,750,829
1748,bueno,8,otra,48,24,casado,no,fijo,45,56,0,0,770,1129
2035,bueno,7,propietario,12,23,casado,no,fijo,45,60,3500,0,500,1595
75,bueno,5,propietario,24,43,casado,no,fijo,75,93,3000,0,700,1735
3834,malo,3,alquila,36,39,casado,no,fijo,90,150,0,0,300,700
2058,bueno,2,alquila,60,30,casado,sí,fijo,52,70,0,0,950,1175
3065,bueno,5,propietario,60,26,casado,no,fijo,35,56,6000,0,1100,1151
3693,malo,5,alquila,60,31,casado,sí,fijo,69,88,0,0,1200,1200
776,bueno,3,padres,60,23,soltero,no,fijo,35,107,0,0,700,1783
2792,malo,10,propietario,60,37,soltero,no,fijo,35,92,3000,0,1500,1635
1498,bueno,3,propietario,36,35,casado,no,fijo,75,84,3000,144,475,800
6,bueno,1,propietario,60,36,casado,no,fijo,75,214,3500,0,650,1645
1721,bueno,2,alquila,36,42,soltero,no,fijo,45,104,0,0,800,870
3443,malo,7,alquila,60,38,separado,sí,fijo,42,70,0,0,921,921
1496,bueno,7,padres,30,33,casado,no,fijo,75,154,4000,125,850,2243
1358,bueno,7,padres,48,31,soltero,sí,fijo,35,72,5500,0,1000,1051
4016,malo,8,alquila,48,30,soltero,no,fijo,46,114,0,0,1650,1659
916,bueno,17,propietario,48,42,casado,no,fijo,60,127,3500,0,700,1386
3434,bueno,4,padres,36,39,casado,no,fijo,60,100,6000,0,800,1500
1169,bueno,3,privado,60,29,casado,no,fijo,60,90,2000,0,1650,1800
786,bueno,22,propietario,60,37,casado,no,fijo,60,132,6000,1500,1400,1571
2436,bueno,22,propietario,18,57,casado,sí,fijo,45,150,6000,0,500,1727
1374,malo,6,propietario,36,44,casado,no,fijo,75,150,7000,600,650,650
3154,bueno,20,privado,48,38,casado,no,fijo,60,57,2500,0,900,1246
2111,bueno,15,padres,18,30,casado,no,fijo,45,260,8000,1500,500,2071
2219,bueno,0,propietario,24,33,separado,no,fijo,35,170,3000,0,600,1589
3146,bueno,25,propietario,24,48,casado,no,fijo,35,97,3500,0,225,525
3216,bueno,1,padres,48,30,soltero,no,fijo,35,75,13000,0,1000,1300
222,bueno,15,propietario,60,37,casado,no,fijo,60,318,7000,0,1900,2400
2911,bueno,14,propietario,48,48,casado,sí,fijo,60,107,5000,0,850,1801
3057,malo,2,ignorar,12,32,casado,sí,fijo,45,60,3000,0,1000,1800
3993,bueno,3,propietario,60,33,casado,sí,fijo,45,193,10000,1500,1300,1730
3621,bueno,3,propietario,60,38,casado,no,fijo,75,125,9000,0,1250,1415
2926,bueno,1,padres,24,26,soltero,no,fijo,45,153,18500,0,500,1505
1793,malo,12,propietario,60,51,casado,no,fijo,45,144,9000,0,1450,1490
68,bueno,4,propietario,60,37,casado,no,fijo,60,185,3000,0,1200,1564
2194,bueno,12,padres,48,38,separado,no,fijo,35,154,0,0,1300,2094
743,bueno,6,alquila,24,34,casado,no,fijo,68,230,0,0,500,1094
1264,bueno,0,padres,48,27,soltero,sí,fijo,35,46,0,0,900,1216
2795,bueno,8,padres,42,27,soltero,no,fijo,35,107,0,0,400,1418
1945,bueno,4,propietario,60,26,soltero,no,fijo,35,130,3000,0,700,1504
579,bueno,13,propietario,48,40,casado,no,fijo,60,123,4000,0,900,1054
3412,bueno,5,padres,36,21,soltero,sí,fijo,35,62,0,0,250,375
3064,bueno,8,propietario,36,37,casado,sí,fijo,75,190,20000,0,1000,2105
1781,malo,6,alquila,60,28,casado,no,fijo,54,90,0,0,1700,1700
3606,malo,2,padres,24,35,casado,no,fijo,45,175,0,0,1000,2393
1515,malo,5,padres,48,25,soltero,no,fijo,35,78,0,0,1000,1154
3130,malo,10,privado,60,30,casado,no,fijo,35,123,2000,0,1600,1600
1633,bueno,2,padres,48,28,soltero,no,fijo,35,79,0,0,650,1379
2019,bueno,2,padres,36,24,soltero,no,fijo,35,69,3000,0,600,1604
2787,malo,25,propietario,60,44,soltero,sí,fijo,35,100,3500,360,1050,1606
1695,bueno,26,privado,48,60,casado,no,fijo,45,134,4200,2000,700,2684
2193,bueno,20,alquila,60,38,casado,no,fijo,75,150,0,0,1150,1450
3005,bueno,9,alquila,60,31,soltero,no,fijo,44,87,0,0,1200,1364
1511,bueno,22,propietario,48,45,casado,no,fijo,45,208,11500,0,1000,1698
